series_id        ,Index type,Seasonal adjustment status,Periodicity,Area code,Item code
CUUS0350SAH      ,CU,U,S,350,SAH      
CUUS0350SAH1     ,CU,U,S,350,SAH1     
CUUS0350SAH2     ,CU,U,S,350,SAH2     
CUUS0350SAH21    ,CU,U,S,350,SAH21    
CUUS0350SAH3     ,CU,U,S,350,SAH3     
CUUS0350SAH31    ,CU,U,S,350,SAH31    
CUUS0350SAM      ,CU,U,S,350,SAM      
CUUS0350SAN      ,CU,U,S,350,SAN      
CUUS0350SANL1    ,CU,U,S,350,SANL1    
CUUS0350SANL11   ,CU,U,S,350,SANL11   
CUUS0350SAR      ,CU,U,S,350,SAR      
CUUS0350SAS      ,CU,U,S,350,SAS      
CUUS0350SASL2RS  ,CU,U,S,350,SASL2RS  
CUUS0350SASL5    ,CU,U,S,350,SASL5    
CUUS0350SAT      ,CU,U,S,350,SAT      
CUUS0350SAT1     ,CU,U,S,350,SAT1     
CUUS0350SATCLTB  ,CU,U,S,350,SATCLTB  
CUUS0350SEEB     ,CU,U,S,350,SEEB     
CUUS0350SEFJ     ,CU,U,S,350,SEFJ     
CUUS0350SEFV     ,CU,U,S,350,SEFV     
CUUS0350SEHA     ,CU,U,S,350,SEHA     
CUUS0350SEHC     ,CU,U,S,350,SEHC     
CUUS0350SEHC01   ,CU,U,S,350,SEHC01   
CUUS0350SEHF     ,CU,U,S,350,SEHF     
CUUS0350SEHF01   ,CU,U,S,350,SEHF01   
CUUS0350SEHF02   ,CU,U,S,350,SEHF02   
CUUS0350SETA     ,CU,U,S,350,SETA     
CUUS0350SETA01   ,CU,U,S,350,SETA01   
CUUS0350SETA02   ,CU,U,S,350,SETA02   
CUUS0350SETB     ,CU,U,S,350,SETB     
CUUS0350SETB01   ,CU,U,S,350,SETB01   
CUUS0350SETE     ,CU,U,S,350,SETE     
CUUS0350SS47014  ,CU,U,S,350,SS47014  
CUUS0350SS47015  ,CU,U,S,350,SS47015  
CUUS0350SS47016  ,CU,U,S,350,SS47016  
CUUS0360SA0      ,CU,U,S,360,SA0      
CUUS0360SA0E     ,CU,U,S,360,SA0E     
CUUS0360SA0L1E   ,CU,U,S,360,SA0L1E   
CUUS0360SA0L2    ,CU,U,S,360,SA0L2    
CUUS0360SA0L5    ,CU,U,S,360,SA0L5    
CUUS0360SA0LE    ,CU,U,S,360,SA0LE    
CUUS0360SAA      ,CU,U,S,360,SAA      
CUUS0360SAC      ,CU,U,S,360,SAC      
CUUS0360SACL1    ,CU,U,S,360,SACL1    
CUUS0360SACL11   ,CU,U,S,360,SACL11   
CUUS0360SAD      ,CU,U,S,360,SAD      
CUUS0360SAE      ,CU,U,S,360,SAE      
CUUS0360SAEC     ,CU,U,S,360,SAEC     
CUUS0360SAES     ,CU,U,S,360,SAES     
CUUS0360SAF      ,CU,U,S,360,SAF      
CUUS0360SAF1     ,CU,U,S,360,SAF1     
CUUS0360SAF11    ,CU,U,S,360,SAF11    
CUUS0360SAF111   ,CU,U,S,360,SAF111   
CUUS0360SAF112   ,CU,U,S,360,SAF112   
CUUS0360SAF113   ,CU,U,S,360,SAF113   
CUUS0360SAF114   ,CU,U,S,360,SAF114   
CUUS0360SAF115   ,CU,U,S,360,SAF115   
CUUS0360SAF116   ,CU,U,S,360,SAF116   
CUUS0360SAG      ,CU,U,S,360,SAG      
CUUS0360SAGC     ,CU,U,S,360,SAGC     
CUUS0360SAGS     ,CU,U,S,360,SAGS     
CUUS0360SAH      ,CU,U,S,360,SAH      
CUUS0360SAH1     ,CU,U,S,360,SAH1     
CUUS0360SAH2     ,CU,U,S,360,SAH2     
CUUS0360SAH21    ,CU,U,S,360,SAH21    
CUUS0360SAH3     ,CU,U,S,360,SAH3     
CUUS0360SAH31    ,CU,U,S,360,SAH31    
CUUS0360SAM      ,CU,U,S,360,SAM      
CUUS0360SAN      ,CU,U,S,360,SAN      
CUUS0360SANL1    ,CU,U,S,360,SANL1    
CUUS0360SANL11   ,CU,U,S,360,SANL11   
CUUS0360SAR      ,CU,U,S,360,SAR      
CUUS0360SAS      ,CU,U,S,360,SAS      
CUUS0360SASL2RS  ,CU,U,S,360,SASL2RS  
CUUS0360SASL5    ,CU,U,S,360,SASL5    
CUUS0360SAT      ,CU,U,S,360,SAT      
CUUS0360SAT1     ,CU,U,S,360,SAT1     
CUUS0360SATCLTB  ,CU,U,S,360,SATCLTB  
CUUS0360SEEB     ,CU,U,S,360,SEEB     
CUUS0360SEFJ     ,CU,U,S,360,SEFJ     
CUUS0360SEFV     ,CU,U,S,360,SEFV     
CUUS0360SEHA     ,CU,U,S,360,SEHA     
CUUS0360SEHC     ,CU,U,S,360,SEHC     
CUUS0360SEHC01   ,CU,U,S,360,SEHC01   
CUUS0360SEHF     ,CU,U,S,360,SEHF     
CUUS0360SEHF01   ,CU,U,S,360,SEHF01   
CUUS0360SEHF02   ,CU,U,S,360,SEHF02   
CUUS0360SETA     ,CU,U,S,360,SETA     
CUUS0360SETA01   ,CU,U,S,360,SETA01   
CUUS0360SETA02   ,CU,U,S,360,SETA02   
CUUS0360SETB     ,CU,U,S,360,SETB     
CUUS0360SETB01   ,CU,U,S,360,SETB01   
CUUS0360SETE     ,CU,U,S,360,SETE     
CUUS0360SS47014  ,CU,U,S,360,SS47014  
CUUS0360SS47015  ,CU,U,S,360,SS47015  
CUUS0360SS47016  ,CU,U,S,360,SS47016  
CUUS0370SA0      ,CU,U,S,370,SA0      
CUUS0370SA0E     ,CU,U,S,370,SA0E     
CUUS0370SA0L1E   ,CU,U,S,370,SA0L1E   
CUUS0370SA0L2    ,CU,U,S,370,SA0L2    
CUUS0370SA0L5    ,CU,U,S,370,SA0L5    
CUUS0370SA0LE    ,CU,U,S,370,SA0LE    
CUUS0370SAA      ,CU,U,S,370,SAA      
CUUS0370SAC      ,CU,U,S,370,SAC      
CUUS0370SACL1    ,CU,U,S,370,SACL1    
CUUS0370SACL11   ,CU,U,S,370,SACL11   
CUUS0370SAD      ,CU,U,S,370,SAD      
CUUS0370SAE      ,CU,U,S,370,SAE      
CUUS0370SAEC     ,CU,U,S,370,SAEC     
CUUS0370SAES     ,CU,U,S,370,SAES     
CUUS0370SAF      ,CU,U,S,370,SAF      
CUUS0370SAF1     ,CU,U,S,370,SAF1     
CUUS0370SAF11    ,CU,U,S,370,SAF11    
CUUS0370SAF111   ,CU,U,S,370,SAF111   
CUUS0370SAF112   ,CU,U,S,370,SAF112   
CUUS0370SAF113   ,CU,U,S,370,SAF113   
CUUS0370SAF114   ,CU,U,S,370,SAF114   
CUUS0370SAF115   ,CU,U,S,370,SAF115   
CUUS0370SAF116   ,CU,U,S,370,SAF116   
CUUS0370SAG      ,CU,U,S,370,SAG      
CUUS0370SAGC     ,CU,U,S,370,SAGC     
CUUS0370SAGS     ,CU,U,S,370,SAGS     
CUUS0370SAH      ,CU,U,S,370,SAH      
CUUS0370SAH1     ,CU,U,S,370,SAH1     
CUUS0370SAH2     ,CU,U,S,370,SAH2     
CUUS0370SAH21    ,CU,U,S,370,SAH21    
CUUS0370SAH3     ,CU,U,S,370,SAH3     
CUUS0370SAH31    ,CU,U,S,370,SAH31    
CUUS0370SAM      ,CU,U,S,370,SAM      
CUUS0370SAN      ,CU,U,S,370,SAN      
CUUS0370SANL1    ,CU,U,S,370,SANL1    
CUUS0370SANL11   ,CU,U,S,370,SANL11   
CUUS0370SAR      ,CU,U,S,370,SAR      
CUUS0370SAS      ,CU,U,S,370,SAS      
CUUS0370SASL2RS  ,CU,U,S,370,SASL2RS  
CUUS0370SASL5    ,CU,U,S,370,SASL5    
CUUS0370SAT      ,CU,U,S,370,SAT      
CUUS0370SAT1     ,CU,U,S,370,SAT1     
CUUS0370SATCLTB  ,CU,U,S,370,SATCLTB  
CUUS0370SEEB     ,CU,U,S,370,SEEB     
CUUS0370SEFJ     ,CU,U,S,370,SEFJ     
CUUS0370SEFV     ,CU,U,S,370,SEFV     
CUUS0370SEHA     ,CU,U,S,370,SEHA     
CUUS0370SEHC     ,CU,U,S,370,SEHC     
CUUS0370SEHC01   ,CU,U,S,370,SEHC01   
CUUS0370SEHF     ,CU,U,S,370,SEHF     
CUUS0370SEHF01   ,CU,U,S,370,SEHF01   
CUUS0370SEHF02   ,CU,U,S,370,SEHF02   
CUUS0370SETA     ,CU,U,S,370,SETA     
CUUS0370SETA01   ,CU,U,S,370,SETA01   
CUUS0370SETA02   ,CU,U,S,370,SETA02   
CUUS0370SETB     ,CU,U,S,370,SETB     
CUUS0370SETB01   ,CU,U,S,370,SETB01   
CUUS0370SETE     ,CU,U,S,370,SETE     
CUUS0370SS47014  ,CU,U,S,370,SS47014  
CUUS0370SS47015  ,CU,U,S,370,SS47015  
CUUS0370SS47016  ,CU,U,S,370,SS47016  
CUUS0400AA0      ,CU,U,S,400,AA0      
CUUS0400SA0      ,CU,U,S,400,SA0      
CUUS0400SA0E     ,CU,U,S,400,SA0E     
CUUS0400SA0L1    ,CU,U,S,400,SA0L1    
CUUS0400SA0L1E   ,CU,U,S,400,SA0L1E   
CUUS0400SA0L2    ,CU,U,S,400,SA0L2    
CUUS0400SA0L5    ,CU,U,S,400,SA0L5    
CUUS0400SA0LE    ,CU,U,S,400,SA0LE    
CUUS0400SAA      ,CU,U,S,400,SAA      
CUUS0400SAC      ,CU,U,S,400,SAC      
CUUS0400SACE     ,CU,U,S,400,SACE     
CUUS0400SACL1    ,CU,U,S,400,SACL1    
CUUS0400SACL11   ,CU,U,S,400,SACL11   
CUUS0400SACL1E   ,CU,U,S,400,SACL1E   
CUUS0400SAD      ,CU,U,S,400,SAD      
CUUS0400SAE      ,CU,U,S,400,SAE      
CUUS0400SAEC     ,CU,U,S,400,SAEC     
CUUS0400SAES     ,CU,U,S,400,SAES     
CUUS0400SAF      ,CU,U,S,400,SAF      
CUUS0400SAF1     ,CU,U,S,400,SAF1     
CUUS0400SAF11    ,CU,U,S,400,SAF11    
CUUS0400SAF111   ,CU,U,S,400,SAF111   
CUUS0400SAF112   ,CU,U,S,400,SAF112   
CUUS0400SAF113   ,CU,U,S,400,SAF113   
CUUS0400SAF114   ,CU,U,S,400,SAF114   
CUUS0400SAF115   ,CU,U,S,400,SAF115   
CUUS0400SAF116   ,CU,U,S,400,SAF116   
CUUS0400SAG      ,CU,U,S,400,SAG      
CUUS0400SAGC     ,CU,U,S,400,SAGC     
CUUS0400SAGS     ,CU,U,S,400,SAGS     
CUUS0400SAH      ,CU,U,S,400,SAH      
CUUS0400SAH1     ,CU,U,S,400,SAH1     
CUUS0400SAH2     ,CU,U,S,400,SAH2     
CUUS0400SAH21    ,CU,U,S,400,SAH21    
CUUS0400SAH3     ,CU,U,S,400,SAH3     
CUUS0400SAH31    ,CU,U,S,400,SAH31    
CUUS0400SAM      ,CU,U,S,400,SAM      
CUUS0400SAM1     ,CU,U,S,400,SAM1     
CUUS0400SAM2     ,CU,U,S,400,SAM2     
CUUS0400SAN      ,CU,U,S,400,SAN      
CUUS0400SANL1    ,CU,U,S,400,SANL1    
CUUS0400SANL11   ,CU,U,S,400,SANL11   
CUUS0400SANL113  ,CU,U,S,400,SANL113  
CUUS0400SANL13   ,CU,U,S,400,SANL13   
CUUS0400SAR      ,CU,U,S,400,SAR      
CUUS0400SARC     ,CU,U,S,400,SARC     
CUUS0400SARS     ,CU,U,S,400,SARS     
CUUS0400SAS      ,CU,U,S,400,SAS      
CUUS0400SAS2RS   ,CU,U,S,400,SAS2RS   
CUUS0400SAS367   ,CU,U,S,400,SAS367   
CUUS0400SAS4     ,CU,U,S,400,SAS4     
CUUS0400SASL2RS  ,CU,U,S,400,SASL2RS  
CUUS0400SASL5    ,CU,U,S,400,SASL5    
CUUS0400SASLE    ,CU,U,S,400,SASLE    
CUUS0400SAT      ,CU,U,S,400,SAT      
CUUS0400SAT1     ,CU,U,S,400,SAT1     
CUUS0400SATCLTB  ,CU,U,S,400,SATCLTB  
CUUS0400SEEB     ,CU,U,S,400,SEEB     
CUUS0400SEFJ     ,CU,U,S,400,SEFJ     
CUUS0400SEFV     ,CU,U,S,400,SEFV     
CUUS0400SEHA     ,CU,U,S,400,SEHA     
CUUS0400SEHC     ,CU,U,S,400,SEHC     
CUUS0400SEHC01   ,CU,U,S,400,SEHC01   
CUUS0400SEHF     ,CU,U,S,400,SEHF     
CUUS0400SEHF01   ,CU,U,S,400,SEHF01   
CUUS0400SEHF02   ,CU,U,S,400,SEHF02   
CUUS0400SEMC     ,CU,U,S,400,SEMC     
CUUS0400SETA     ,CU,U,S,400,SETA     
CUUS0400SETA01   ,CU,U,S,400,SETA01   
CUUS0400SETA02   ,CU,U,S,400,SETA02   
CUUS0400SETB     ,CU,U,S,400,SETB     
CUUS0400SETB01   ,CU,U,S,400,SETB01   
CUUS0400SETE     ,CU,U,S,400,SETE     
CUUS0400SS45011  ,CU,U,S,400,SS45011  
CUUS0400SS4501A  ,CU,U,S,400,SS4501A  
CUUS0400SS47014  ,CU,U,S,400,SS47014  
CUUS0400SS47015  ,CU,U,S,400,SS47015  
CUUS0400SS47016  ,CU,U,S,400,SS47016  
CUUS0480SA0      ,CU,U,S,480,SA0      
CUUS0480SA0E     ,CU,U,S,480,SA0E     
CUUS0480SA0L1E   ,CU,U,S,480,SA0L1E   
CUUS0480SA0L2    ,CU,U,S,480,SA0L2    
CUUS0480SA0L5    ,CU,U,S,480,SA0L5    
CUUS0480SA0LE    ,CU,U,S,480,SA0LE    
CUUS0480SAA      ,CU,U,S,480,SAA      
CUUS0480SAC      ,CU,U,S,480,SAC      
CUUS0480SACL1    ,CU,U,S,480,SACL1    
CUUS0480SACL11   ,CU,U,S,480,SACL11   
CUUS0480SAD      ,CU,U,S,480,SAD      
CUUS0480SAE      ,CU,U,S,480,SAE      
CUUS0480SAEC     ,CU,U,S,480,SAEC     
CUUS0480SAES     ,CU,U,S,480,SAES     
CUUS0480SAF      ,CU,U,S,480,SAF      
CUUS0480SAF1     ,CU,U,S,480,SAF1     
CUUS0480SAF11    ,CU,U,S,480,SAF11    
CUUS0480SAF111   ,CU,U,S,480,SAF111   
CUUS0480SAF112   ,CU,U,S,480,SAF112   
CUUS0480SAF113   ,CU,U,S,480,SAF113   
CUUS0480SAF114   ,CU,U,S,480,SAF114   
CUUS0480SAF115   ,CU,U,S,480,SAF115   
CUUS0480SAF116   ,CU,U,S,480,SAF116   
CUUS0480SAG      ,CU,U,S,480,SAG      
CUUS0480SAGC     ,CU,U,S,480,SAGC     
CUUS0480SAGS     ,CU,U,S,480,SAGS     
CUUS0480SAH      ,CU,U,S,480,SAH      
CUUS0480SAH1     ,CU,U,S,480,SAH1     
CUUS0480SAH2     ,CU,U,S,480,SAH2     
CUUS0480SAH21    ,CU,U,S,480,SAH21    
CUUS0480SAH3     ,CU,U,S,480,SAH3     
CUUS0480SAH31    ,CU,U,S,480,SAH31    
CUUS0480SAM      ,CU,U,S,480,SAM      
CUUS0480SAN      ,CU,U,S,480,SAN      
CUUS0480SANL1    ,CU,U,S,480,SANL1    
CUUS0480SANL11   ,CU,U,S,480,SANL11   
CUUS0480SAR      ,CU,U,S,480,SAR      
CUUS0480SAS      ,CU,U,S,480,SAS      
CUUS0480SASL2RS  ,CU,U,S,480,SASL2RS  
CUUS0480SASL5    ,CU,U,S,480,SASL5    
CUUS0480SAT      ,CU,U,S,480,SAT      
CUUS0480SAT1     ,CU,U,S,480,SAT1     
CUUS0480SATCLTB  ,CU,U,S,480,SATCLTB  
CUUS0480SEEB     ,CU,U,S,480,SEEB     
CUUS0480SEFJ     ,CU,U,S,480,SEFJ     
CUUS0480SEFV     ,CU,U,S,480,SEFV     
CUUS0480SEHA     ,CU,U,S,480,SEHA     
CUUS0480SEHC     ,CU,U,S,480,SEHC     
CUUS0480SEHC01   ,CU,U,S,480,SEHC01   
CUUS0480SEHF     ,CU,U,S,480,SEHF     
CUUS0480SEHF01   ,CU,U,S,480,SEHF01   
CUUS0480SEHF02   ,CU,U,S,480,SEHF02   
CUUS0480SETA     ,CU,U,S,480,SETA     
CUUS0480SETA01   ,CU,U,S,480,SETA01   
CUUS0480SETA02   ,CU,U,S,480,SETA02   
CUUS0480SETB     ,CU,U,S,480,SETB     
CUUS0480SETB01   ,CU,U,S,480,SETB01   
CUUS0480SETE     ,CU,U,S,480,SETE     
CUUS0480SS47014  ,CU,U,S,480,SS47014  
CUUS0480SS47015  ,CU,U,S,480,SS47015  
CUUS0480SS47016  ,CU,U,S,480,SS47016  
CUUS0490SA0      ,CU,U,S,490,SA0      
CUUS0490SA0E     ,CU,U,S,490,SA0E     
CUUS0490SA0L1E   ,CU,U,S,490,SA0L1E   
CUUS0490SA0L2    ,CU,U,S,490,SA0L2    
CUUS0490SA0L5    ,CU,U,S,490,SA0L5    
CUUS0490SA0LE    ,CU,U,S,490,SA0LE    
CUUS0490SAA      ,CU,U,S,490,SAA      
CUUS0490SAC      ,CU,U,S,490,SAC      
CUUS0490SACL1    ,CU,U,S,490,SACL1    
CUUS0490SACL11   ,CU,U,S,490,SACL11   
CUUS0490SAD      ,CU,U,S,490,SAD      
CUUS0490SAE      ,CU,U,S,490,SAE      
CUUS0490SAEC     ,CU,U,S,490,SAEC     
CUUS0490SAES     ,CU,U,S,490,SAES     
CUUS0490SAF      ,CU,U,S,490,SAF      
CUUS0490SAF1     ,CU,U,S,490,SAF1     
CUUS0490SAF11    ,CU,U,S,490,SAF11    
CUUS0490SAF111   ,CU,U,S,490,SAF111   
CUUS0490SAF112   ,CU,U,S,490,SAF112   
CUUS0490SAF113   ,CU,U,S,490,SAF113   
CUUS0490SAF114   ,CU,U,S,490,SAF114   
CUUS0490SAF115   ,CU,U,S,490,SAF115   
CUUS0490SAF116   ,CU,U,S,490,SAF116   
CUUS0490SAG      ,CU,U,S,490,SAG      
CUUS0490SAGC     ,CU,U,S,490,SAGC     
CUUS0490SAGS     ,CU,U,S,490,SAGS     
CUUS0490SAH      ,CU,U,S,490,SAH      
CUUS0490SAH1     ,CU,U,S,490,SAH1     
CUUS0490SAH2     ,CU,U,S,490,SAH2     
CUUS0490SAH21    ,CU,U,S,490,SAH21    
CUUS0490SAH3     ,CU,U,S,490,SAH3     
CUUS0490SAH31    ,CU,U,S,490,SAH31    
CUUS0490SAM      ,CU,U,S,490,SAM      
CUUS0490SAN      ,CU,U,S,490,SAN      
CUUS0490SANL1    ,CU,U,S,490,SANL1    
CUUS0490SANL11   ,CU,U,S,490,SANL11   
CUUS0490SAR      ,CU,U,S,490,SAR      
CUUS0490SAS      ,CU,U,S,490,SAS      
CUUS0490SASL2RS  ,CU,U,S,490,SASL2RS  
CUUS0490SASL5    ,CU,U,S,490,SASL5    
CUUS0490SAT      ,CU,U,S,490,SAT      
CUUS0490SAT1     ,CU,U,S,490,SAT1     
CUUS0490SATCLTB  ,CU,U,S,490,SATCLTB  
CUUS0490SEEB     ,CU,U,S,490,SEEB     
CUUS0490SEFJ     ,CU,U,S,490,SEFJ     
CUUS0490SEFV     ,CU,U,S,490,SEFV     
CUUS0490SEHA     ,CU,U,S,490,SEHA     
CUUS0490SEHC     ,CU,U,S,490,SEHC     
CUUS0490SEHC01   ,CU,U,S,490,SEHC01   
